Template_ID;Template;Grade;Title;Source
530;<title> <name> bewältigte <poss_dat_pl_acc_m> Aufgabenbereich stets zu unserer vollen Zufriedenheit.;Good;yes;978-3-648-02666-3
531;<poss_nom_m_n_acc_n> kollegiales Wesen sicherte <pers_pron_dat> immer ein gutes Verhältnis zu Vorgesetzten und Mitarbeitern.;Good;no;978-3-648-02666-3
531;<title_dat_acc> <name> kollegiales Wesen sicherte <pers_pron_dat> immer ein gutes Verhältnis zu Vorgesetzten und Mitarbeitern.;Good;yes;978-3-648-02666-3
532;Aufgrund <poss_gen_w_pl_dat_w> soliden Fachkenntnisse konnte <pers_pron_nom> flexibel eingesetzt werden.;Satisfactory;no;978-3-648-02666-3
532;Aufgrund <poss_gen_w_pl_dat_w> soliden Fachkenntnisse konnte <title> <name> flexibel eingesetzt werden.;Satisfactory;yes;978-3-648-02666-3
533;Unsere internen Schulungen besuchte <pers_pron_nom> stets mit Erfolg.;Satisfactory;no;978-3-648-02666-3
533;Unsere internen Schulungen besuchte <title> <name> stets mit Erfolg.;Satisfactory;yes;978-3-648-02666-3
534;<poss_nom_w_pl_acc_w_pl> Auffassungsgabe befähigte <pers_pron_acc>, auch schwierige Probleme schnell zu erfassen.;Satisfactory;no;978-3-648-02666-3
534;<title_dat_acc> <name_s> Auffassungsgabe befähigte <pers_pron_acc>, auch schwierige Probleme schnell zu erfassen.;Satisfactory;yes;978-3-648-02666-3
535;Hervorzuheben ist <poss_nom_w_pl_acc_w_pl> Fähigkeit, optimale Lösungen zu finden.;Satisfactory;no;978-3-648-02666-3
535;Hervorzuheben ist <title_dat_acc> <name_s> Fähigkeit, optimale Lösungen zu finden.;Satisfactory;yes;978-3-648-02666-3
536;Auch bei hoher Belastung erreichte <pers_pron_nom> in der Regel die vereinbarten Ziele.;Satisfactory;no;978-3-648-02666-3
536;Auch bei hoher Belastung erreichte <title> <name> in der Regel die vereinbarten Ziele.;Satisfactory;yes;978-3-648-02666-3
537;<pers_pron_nom> war immer motiviert und einsatzbereit.;Satisfactory;no;978-3-648-02666-3
537;<title> <name> war immer motiviert und einsatzbereit.;Satisfactory;yes;978-3-648-02666-3
538;<pers_pron_nom> war zudem <indef_art> <thoughtful_nom>, <responsible_nom> und <conscientious_nom> <employee>.;Satisfactory;no;978-3-648-02666-3
538;<title> <name> war zudem <indef_art> <thoughtful_nom>, <responsible_nom> und <conscientious_nom> <employee>.;Satisfactory;yes;978-3-648-02666-3
539;Hervorheben möchten wir <poss_nom_w_pl_acc_w_pl> Zuverlässigkeit und <poss_nom_m_n_acc_n> Pflichtbewusstsein.;Satisfactory;no;978-3-648-02666-3
539;Hervorheben möchten wir <title_dat_acc> <name_s> Zuverlässigkeit und <poss_nom_m_n_acc_n> Pflichtbewusstsein.;Satisfactory;yes;978-3-648-02666-3
540;<poss_nom_w_pl_acc_w_pl> Arbeitsergebnisse waren zufriedenstellend.;Satisfactory;no;978-3-648-02666-3
540;<title_dat_acc> <name_s> Arbeitsergebnisse waren zufriedenstellend.;Satisfactory;yes;978-3-648-02666-3
541;Wegen <poss_gen_w_pl_dat_w> soliden Grundkenntnisse in <poss_dat_m_n> Arbeitsbereich konnte <pers_pron_nom> für verschiedene Tätigkeiten flexibel eingesetzt werden.;Sufficient;no;978-3-648-02666-3
541;Wegen <poss_gen_w_pl_dat_w> soliden Grundkenntnisse in <poss_dat_m_n> Arbeitsbereich konnte <title> <name> für verschiedene Tätigkeiten flexibel eingesetzt werden.;Sufficient;yes;978-3-648-02666-3
542;Unsere internen Schulungen besuchte <pers_pron_nom> in der Regel mit Erfolg.;Sufficient;no;978-3-648-02666-3
542;Unsere internen Schulungen besuchte <title> <name> in der Regel mit Erfolg.;Sufficient;yes;978-3-648-02666-3
543;<poss_nom_w_pl_acc_w_pl> Auffassungsgabe befähigte <pers_pron_acc> häufig, Probleme schnell zu erfassen.;Sufficient;no;978-3-648-02666-3
543;<title_dat_acc> <name_s> Auffassungsgabe befähigte <pers_pron_acc> häufig, Probleme schnell zu erfassen.;Sufficient;yes;978-3-648-02666-3
544;Erwähnenswert ist <poss_nom_w_pl_acc_w_pl> Fähigkeit, richtige Lösungen zu finden.;Sufficient;no;978-3-648-02666-3
544;Erwähnenswert ist <title_dat_acc> <name_s> Fähigkeit, richtige Lösungen zu finden.;Sufficient;yes;978-3-648-02666-3
545;<pers_pron_nom> war häufig motiviert und einsatzbereit.;Sufficient;no;978-3-648-02666-3
545;<title> <name> war häufig motiviert und einsatzbereit.;Sufficient;yes;978-3-648-02666-3
546;Auch bei hoher Belastung erreichte <pers_pron_nom> zumeist die vereinbarten Ziele.;Sufficient;no;978-3-648-02666-3
546;Auch bei hoher Belastung erreichte <title> <name> zumeist die vereinbarten Ziele.;Sufficient;yes;978-3-648-02666-3
547;<pers_pron_nom> agierte stets sehr professionell, umsichtig und verantwortungsbewusst.;Very Good;no;978-3-648-02666-3
547;<title> <name> agierte stets sehr professionell, umsichtig und verantwortungsbewusst.;Very Good;yes;978-3-648-02666-3
548;<pers_pron_nom> arbeitete absolut zuverlässig und gewissenhaft.;Very Good;no;978-3-648-02666-3
548;<title> <name> arbeitete absolut zuverlässig und gewissenhaft.;Very Good;yes;978-3-648-02666-3
549;<pers_pron_nom> arbeitete generell zügig und gewissenhaft.;Sufficient;no;978-3-648-02666-3
549;<title> <name> arbeitete generell zügig und gewissenhaft.;Sufficient;yes;978-3-648-02666-3
550;<pers_pron_nom> arbeitete stets sehr zuverlässig und äußerst gewissenhaft.;Very Good;no;978-3-648-02666-3
550;<title> <name> arbeitete stets sehr zuverlässig und äußerst gewissenhaft.;Very Good;yes;978-3-648-02666-3
551;<pers_pron_nom> arbeitete stets zuverlässig.;Sufficient;no;978-3-648-02666-3
551;<title> <name> arbeitete stets zuverlässig.;Sufficient;yes;978-3-648-02666-3
552;<pers_pron_nom> arbeitete stets äußerst routiniert, präzise und zügig.;Very Good;no;978-3-648-02666-3
552;<title> <name> arbeitete stets äußerst routiniert, präzise und zügig.;Very Good;yes;978-3-648-02666-3
553;<pers_pron_nom> besuchte mit Erfolg Seminare und externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf dem neusten Stand zu halten.;Satisfactory;no;978-3-648-02666-3
553;<title> <name> besuchte mit Erfolg Seminare und externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf dem neusten Stand zu halten.;Satisfactory;yes;978-3-648-02666-3
554;<pers_pron_nom> besuchte mit Erfolg Seminare und externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf den neusten Stand zu halten.;Satisfactory;no;978-3-648-02666-3
554;<title> <name> besuchte mit Erfolg Seminare und externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf den neusten Stand zu halten.;Satisfactory;yes;978-3-648-02666-3
555;<pers_pron_nom> besuchte mit Erfolg Seminare unserer Gemeinde sowie externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf den neusten Stand zu halten.;Satisfactory;no;978-3-648-02666-3
555;<title> <name> besuchte mit Erfolg Seminare unserer Gemeinde sowie externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf den neusten Stand zu halten.;Satisfactory;yes;978-3-648-02666-3
556;<pers_pron_nom> besuchte mit einigem Erfolg Seminare sowie externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf den aktuellen Stand zu bringen.;Sufficient;no;978-3-648-02666-3
556;<title> <name> besuchte mit einigem Erfolg Seminare sowie externe Veranstaltungen, um <poss_nom_m_n_acc_n> Wissen auf den aktuellen Stand zu bringen.;Sufficient;yes;978-3-648-02666-3
557;<pers_pron_nom> bewältigte <poss_dat_pl_acc_m> Aufgabenbereich stets zu unserer Zufriedenheit.;Satisfactory;no;978-3-648-02666-3
557;<title> <name> bewältigte <poss_dat_pl_acc_m> Aufgabenbereich stets zu unserer Zufriedenheit.;Satisfactory;yes;978-3-648-02666-3
558;<pers_pron_nom> bewältigte <poss_nom_w_pl_acc_w_pl> Aufgaben jederzeit mit einem sehr guten und umfassenden Fachwissen.;Very Good;no;978-3-648-02666-3
558;<title> <name> bewältigte <poss_nom_w_pl_acc_w_pl> Aufgaben jederzeit mit einem sehr guten und umfassenden Fachwissen.;Very Good;yes;978-3-648-02666-3
559;<pers_pron_nom> bewältigte die entscheidenden Aufgabengebiete zuverlässig.;Sufficient;no;978-3-648-02666-3
559;<title> <name> bewältigte die entscheidenden Aufgabengebiete zuverlässig.;Sufficient;yes;978-3-648-02666-3
560;<pers_pron_nom> brachte <poss_nom_m_n_acc_n> Wissen gekonnt und effektiv in die Praxis ein.;Satisfactory;no;978-3-648-02666-3
560;<title> <name> brachte <poss_nom_m_n_acc_n> Wissen gekonnt und effektiv in die Praxis ein.;Satisfactory;yes;978-3-648-02666-3
561;<pers_pron_nom> brachte <poss_nom_m_n_acc_n> Wissen gekonnt und effektiv in die innerstädtischen Prozesse ein.;Satisfactory;no;978-3-648-02666-3
561;<title> <name> brachte <poss_nom_m_n_acc_n> Wissen gekonnt und effektiv in die innerstädtischen Prozesse ein.;Satisfactory;yes;978-3-648-02666-3
562;Wir wünschen <pers_pron_dat> weiterhin beruflich und privat alles Gute.;Satisfactory;no;978-3-648-02666-3
562;Wir wünschen <title_dat_acc> <name> weiterhin beruflich und privat alles Gute.;Satisfactory;yes;978-3-648-02666-3
563;<pers_pron_nom> ergriff Maßnahmen und erzielte Ergebnisse in der von <pers_pron_dat> erwarteten Güte.;Sufficient;no;978-3-648-02666-3
563;<title> <name> ergriff Maßnahmen und erzielte Ergebnisse in der von <pers_pron_dat> erwarteten Güte.;Sufficient;yes;978-3-648-02666-3
564;<pers_pron_nom> ergriff selbst die Initiative und zeigte Einsatzbereitschaft für unser Amt und unsere Bürger.;Sufficient;no;978-3-648-02666-3
564;<title> <name> ergriff selbst die Initiative und zeigte Einsatzbereitschaft für unser Amt und unsere Bürger.;Sufficient;yes;978-3-648-02666-3
565;<pers_pron_nom> ergriff selbst die Initiative und zeigte Einsatzbereitschaft für unsere Stadt und ihre Bürger.;Sufficient;no;978-3-648-02666-3
565;<title> <name> ergriff selbst die Initiative und zeigte Einsatzbereitschaft für unsere Stadt und ihre Bürger.;Sufficient;yes;978-3-648-02666-3
566;<pers_pron_nom> ergriff selbst die Initiative und zeigte große Einsatzbereitschaft für unser Amt und unsere Bürger.;Satisfactory;no;978-3-648-02666-3
566;<title> <name> ergriff selbst die Initiative und zeigte große Einsatzbereitschaft für unser Amt und unsere Bürger.;Satisfactory;yes;978-3-648-02666-3
567;<pers_pron_nom> ergriff selbst die Initiative und zeigte große Einsatzbereitschaft für unsere Stadt und ihre Bürger.;Satisfactory;no;978-3-648-02666-3
567;<title> <name> ergriff selbst die Initiative und zeigte große Einsatzbereitschaft für unsere Stadt und ihre Bürger.;Satisfactory;yes;978-3-648-02666-3
568;<pers_pron_nom> ergriff stets von sich aus die Initiative und setzte sich mit größter Einsatzbereitschaft für unser Amt und unsere Bürger ein.;Very Good;no;978-3-648-02666-3
568;<title> <name> ergriff stets von sich aus die Initiative und setzte sich mit größter Einsatzbereitschaft für unser Amt und unsere Bürger ein.;Very Good;yes;978-3-648-02666-3
569;<pers_pron_nom> ergriff stets von sich aus die Initiative und setzte sich mit sehr großer Einsatzbereitschaft für unsere Stadt ein.;Very Good;no;978-3-648-02666-3
569;<title> <name> ergriff stets von sich aus die Initiative und setzte sich mit sehr großer Einsatzbereitschaft für unsere Stadt ein.;Very Good;yes;978-3-648-02666-3
570;<pers_pron_nom> ergriff von sich aus die Initiative und setzte sich mit großer Einsatzbereitschaft für unser Amt und unsere Bürger ein.;Good;no;978-3-648-02666-3
570;<title> <name> ergriff von sich aus die Initiative und setzte sich mit großer Einsatzbereitschaft für unser Amt und unsere Bürger ein.;Good;yes;978-3-648-02666-3
571;<pers_pron_nom> ergriff von sich aus die Initiative und setzte sich mit großer Einsatzbereitschaft für unsere Stadt und <poss_nom_w_pl_acc_w_pl> Bürger ein.;Good;no;978-3-648-02666-3
571;<title> <name> ergriff von sich aus die Initiative und setzte sich mit großer Einsatzbereitschaft für unsere Stadt und <poss_nom_w_pl_acc_w_pl> Bürger ein.;Good;yes;978-3-648-02666-3
572;<pers_pron_nom> ergriff von sich aus die Initiative und setzte sich mit sehr großer Einsatzbereitschaft für unsere Stadt ein.;Very Good;no;978-3-648-02666-3
572;<title> <name> ergriff von sich aus die Initiative und setzte sich mit sehr großer Einsatzbereitschaft für unsere Stadt ein.;Very Good;yes;978-3-648-02666-3
573;<pers_pron_nom> ergriff von sich aus die Initiative und setzte sich mit sehr großer Einsatzbereitschaft für unsere Stadt und <poss_nom_w_pl_acc_w_pl> Bürger ein.;Very Good;no;978-3-648-02666-3
573;<title> <name> ergriff von sich aus die Initiative und setzte sich mit sehr großer Einsatzbereitschaft für unsere Stadt und <poss_nom_w_pl_acc_w_pl> Bürger ein.;Very Good;yes;978-3-648-02666-3
574;<pers_pron_nom> erledigte <poss_nom_w_pl_acc_w_pl> Arbeitsaufträge äußerst zügig, sorgfältig und mit höchster Präzision.;Very Good;no;978-3-648-02666-3
574;<title> <name> erledigte <poss_nom_w_pl_acc_w_pl> Arbeitsaufträge äußerst zügig, sorgfältig und mit höchster Präzision.;Very Good;yes;978-3-648-02666-3
575;<pers_pron_nom> erledigte <poss_nom_w_pl_acc_w_pl> Aufgaben immer äußerst ordentlich, schnell und gewissenhaft.;Very Good;no;978-3-648-02666-3
575;<title> <name> erledigte <poss_nom_w_pl_acc_w_pl> Aufgaben immer äußerst ordentlich, schnell und gewissenhaft.;Very Good;yes;978-3-648-02666-3
576;<pers_pron_nom> erledigte <poss_nom_w_pl_acc_w_pl> Aufgaben stets sehr ordentlich, schnell und gewissenhaft.;Very Good;no;978-3-648-02666-3
576;<title> <name> erledigte <poss_nom_w_pl_acc_w_pl> Aufgaben stets sehr ordentlich, schnell und gewissenhaft.;Very Good;yes;978-3-648-02666-3
577;<pers_pron_nom> erledigte die wesentlichen Aufgaben zuverlässig.;Sufficient;no;978-3-648-02666-3
577;<title> <name> erledigte die wesentlichen Aufgaben zuverlässig.;Sufficient;yes;978-3-648-02666-3
578;<pers_pron_nom> erweiterte <poss_nom_w_pl_acc_w_pl> Kenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen in Maßen.;Sufficient;no;978-3-648-02666-3
578;<title> <name> erweiterte <poss_nom_w_pl_acc_w_pl> Kenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen in Maßen.;Sufficient;yes;978-3-648-02666-3
579;<pers_pron_nom> erweiterte und aktualisierte mit Gewinn <poss_nom_w_pl_acc_w_pl> Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen und nutzte so immer wieder der Stadt.;Satisfactory;no;978-3-648-02666-3
579;<title> <name> erweiterte und aktualisierte mit Gewinn <poss_nom_w_pl_acc_w_pl> Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen und nutzte so immer wieder der Stadt.;Satisfactory;yes;978-3-648-02666-3
580;<pers_pron_nom> erweiterte und aktualisierte mit Gewinn <poss_nom_w_pl_acc_w_pl> Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen.;Satisfactory;no;978-3-648-02666-3
580;<title> <name> erweiterte und aktualisierte mit Gewinn <poss_nom_w_pl_acc_w_pl> Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen.;Satisfactory;yes;978-3-648-02666-3
581;<pers_pron_nom> erweiterte und aktualisierte mit großem Gewinn <poss_nom_w_pl_acc_w_pl> guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen zum Nutzen der Stadt.;Good;no;978-3-648-02666-3
581;<title> <name> erweiterte und aktualisierte mit großem Gewinn <poss_nom_w_pl_acc_w_pl> guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen zum Nutzen der Stadt.;Good;yes;978-3-648-02666-3
582;<pers_pron_nom> erweiterte und aktualisierte mit großem Gewinn <poss_nom_w_pl_acc_w_pl> guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen.;Good;no;978-3-648-02666-3
582;<title> <name> erweiterte und aktualisierte mit großem Gewinn <poss_nom_w_pl_acc_w_pl> guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen.;Good;yes;978-3-648-02666-3
583;<pers_pron_nom> erweiterte und aktualisierte mit sehr großem Gewinn <poss_nom_w_pl_acc_w_pl> sehr guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen zum Nutzen der Stadt.;Very Good;no;978-3-648-02666-3
583;<title> <name> erweiterte und aktualisierte mit sehr großem Gewinn <poss_nom_w_pl_acc_w_pl> sehr guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen zum Nutzen der Stadt.;Very Good;yes;978-3-648-02666-3
584;<pers_pron_nom> erweiterte und aktualisierte sehr erfolgreich <poss_nom_w_pl_acc_w_pl> sehr guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen.;Very Good;no;978-3-648-02666-3
584;<title> <name> erweiterte und aktualisierte sehr erfolgreich <poss_nom_w_pl_acc_w_pl> sehr guten Fachkenntnisse durch die Teilnahme an Weiterbildungsveranstaltungen.;Very Good;yes;978-3-648-02666-3
585;<pers_pron_nom> fand durch <poss_nom_m_n_acc_n> Fachwissen und <poss_nom_w_pl_acc_w_pl> ruhige und sichere Art, es in der Praxis einzusetzen, Anerkennung.;Satisfactory;no;978-3-648-02666-3
585;<title> <name> fand durch <poss_nom_m_n_acc_n> Fachwissen und <poss_nom_w_pl_acc_w_pl> ruhige und sichere Art, es in der Praxis einzusetzen, Anerkennung.;Satisfactory;yes;978-3-648-02666-3
586;<pers_pron_nom> fand durch <poss_nom_m_n_acc_n> weit reichendes Grundwissen und <poss_nom_w_pl_acc_w_pl> Fähigkeit, es in der Praxis einzusetzen, in Teilen der Stadt Respekt.;Sufficient;no;978-3-648-02666-3
586;<title> <name> fand durch <poss_nom_m_n_acc_n> weit reichendes Grundwissen und <poss_nom_w_pl_acc_w_pl> Fähigkeit, es in der Praxis einzusetzen, in Teilen der Stadt Respekt.;Sufficient;yes;978-3-648-02666-3
587;<pers_pron_nom> fand durch <poss_nom_m_n_acc_n> weit reichendes Grundwissen und <poss_nom_w_pl_acc_w_pl> Fähigkeit, es in der Praxis einzusetzen, in Teilen des Hauses Respekt.;Sufficient;no;978-3-648-02666-3
587;<title> <name> fand durch <poss_nom_m_n_acc_n> weit reichendes Grundwissen und <poss_nom_w_pl_acc_w_pl> Fähigkeit, es in der Praxis einzusetzen, in Teilen des Hauses Respekt.;Sufficient;yes;978-3-648-02666-3
588;<pers_pron_nom> fand durch <poss_nom_m_n_acc_n> weitreichendes Grundwissen und <poss_nom_w_pl_acc_w_pl> Fähigkeit, es in der Praxis einzusetzen, in Teilen der Abteilung Respekt.;Sufficient;no;978-3-648-02666-3
588;<title> <name> fand durch <poss_nom_m_n_acc_n> weitreichendes Grundwissen und <poss_nom_w_pl_acc_w_pl> Fähigkeit, es in der Praxis einzusetzen, in Teilen der Abteilung Respekt.;Sufficient;yes;978-3-648-02666-3
589;<pers_pron_nom> förderte aktiv die gute Zusammenarbeit und bereicherte Besprechungen durch <poss_nom_w_pl_acc_w_pl> sachgerechte, ruhige und fundierte Argumentation.;Good;no;978-3-648-02666-3
589;<title> <name> förderte aktiv die gute Zusammenarbeit und bereicherte Besprechungen durch <poss_nom_w_pl_acc_w_pl> sachgerechte, ruhige und fundierte Argumentation.;Good;yes;978-3-648-02666-3
590;<pers_pron_nom> förderte aktiv die gute Zusammenarbeit und bereicherte Besprechungen durch <poss_nom_w_pl_acc_w_pl> stets sachgerechte, ruhige und fundierte Argumentation.;Very Good;no;978-3-648-02666-3
590;<title> <name> förderte aktiv die gute Zusammenarbeit und bereicherte Besprechungen durch <poss_nom_w_pl_acc_w_pl> stets sachgerechte, ruhige und fundierte Argumentation.;Very Good;yes;978-3-648-02666-3
